date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
목,13:30,14:45,기초교과(16),글쓰기2,예철해,,GEB,GEB1102-G08,교양
화,15:00,17:45,기초교과(16),시민교육,윤종희,,GEB,GEB1301-G00,교양
수,12:00,14:45,기초교과(16),시민교육,권순대,,GEB,GEB1301-G01,교양
화,15:00,16:15,배분이수(15),고전명작과예술의문명사,이병수,,GED,GED1989-G00,교양
목,15:00,16:15,배분이수(15),고전명작과예술의문명사,이병수,,GED,GED1989-G00,교양
수,10:30,13:15,배분이수(15),동양에서서양으로:음악과문화,FABREGAS ELISENDA,,GED,GED1356-G00,교양
수,13:30,16:15,배분이수(15),동양에서서양으로:음악과문화,FABREGAS ELISENDA,,GED,GED1356-G01,교양
목,15:00,17:45,배분이수(15),디지털사진촬영과표현,정경아,,GED,GED1735-G00,교양
금,12:00,14:45,배분이수(15),사운드와테크놀로지,이철희,,GED,GED1737-G00,교양
목,12:00,14:45,배분이수(15),새김과찍기:현대판화,박상아,,GED,GED1733-G00,교양
화,09:00,11:45,배분이수(15),색채와상상력,오정은,,GED,GED1929-G00,교양
수,12:00,14:45,배분이수(15),생활속의공예:미와쓰임새,김정아,,GED,GED1738-G00,교양
월,13:30,16:15,배분이수(15),아이디어를시각화하기,이태훈,,GED,GED1734-G00,교양
수,09:00,11:45,배분이수(15),예술치료의원리와실제,박진희,,GED,GED1940-G00,교양
금,12:00,14:45,배분이수(15),지구화시대의미학극장,이은정,,GED,GED1739-G00,교양
월,15:00,16:15,배분이수(15),커뮤니케이션과디자인,윤민희,,GED,GED1329-G00,교양
수,15:00,16:15,배분이수(15),커뮤니케이션과디자인,윤민희,,GED,GED1329-G00,교양
월,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G00,교양
수,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G00,교양
화,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G01,교양
목,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G01,교양
화,10:30,13:15,배분이수(15),클래식음악산책,FABREGAS ELISENDA,,GED,GED1947-G00,교양
화,13:30,16:15,배분이수(15),클래식음악산책,FABREGAS ELISENDA,,GED,GED1947-G01,교양
목,09:00,11:45,배분이수(15),패션디자인의세계,"이규선, 김숙현",,GED,GED1951-G00,교양
금,15:00,17:45,배분이수(15),합창의재발견,유지훈,,GED,GED1955-G00,교양
월,15:00,16:15,배분이수(15),Presentation Skills and Practice,여승주,,GED,GED1995-G00,교양
수,15:00,16:15,배분이수(15),Presentation Skills and Practice,여승주,,GED,GED1995-G00,교양
금,09:00,11:45,배분이수(15),SF영화의상상력:미래의평화와윤리,Roger Thompson,,GED,GED1502-G00,교양
월,13:30,14:45,배분이수(15),고전읽기:그리스비극,최재구,,GED,GED1801-G00,교양
수,13:30,14:45,배분이수(15),고전읽기:그리스비극,최재구,,GED,GED1801-G00,교양
금,09:00,11:45,배분이수(15),고전읽기:프로이트,민승기,,GED,GED1819-G00,교양
월,09:00,10:15,배분이수(15),국가폭력과트라우마,임형진,,GED,GED1860-G00,교양
수,09:00,10:15,배분이수(15),국가폭력과트라우마,임형진,,GED,GED1860-G00,교양
화,15:00,16:15,배분이수(15),그리스신화와철학,김태경,,GED,GED1664-G00,교양
목,15:00,16:15,배분이수(15),그리스신화와철학,김태경,,GED,GED1664-G00,교양
화,12:00,13:15,배분이수(15),글로벌라틴아메리카,송영복,,GED,GED1861-G00,교양
목,12:00,13:15,배분이수(15),글로벌라틴아메리카,송영복,,GED,GED1861-G00,교양
월,16:30,17:45,배분이수(15),기초러시아어,안병용,,GED,GED1960-G00,교양
수,16:30,17:45,배분이수(15),기초러시아어,안병용,,GED,GED1960-G00,교양
화,15:00,16:15,배분이수(15),기초러시아어,안지영,,GED,GED1960-G01,교양
목,15:00,16:15,배분이수(15),기초러시아어,안지영,,GED,GED1960-G01,교양
화,10:30,11:45,배분이수(15),기초스페인어,임효상,,GED,GED1959-G00,교양
목,10:30,11:45,배분이수(15),기초스페인어,임효상,,GED,GED1959-G00,교양
월,15:00,16:15,배분이수(15),기초스페인어,김은희,,GED,GED1959-G01,교양
수,15:00,16:15,배분이수(15),기초스페인어,김은희,,GED,GED1959-G01,교양
월,16:30,17:45,배분이수(15),기초스페인어,김은희,,GED,GED1959-G02,교양
수,16:30,17:45,배분이수(15),기초스페인어,김은희,,GED,GED1959-G02,교양
화,13:30,14:45,배분이수(15),기초스페인어,최미경,,GED,GED1959-G03,교양
목,13:30,14:45,배분이수(15),기초스페인어,최미경,,GED,GED1959-G03,교양
화,15:00,16:15,배분이수(15),기초스페인어,최미경,,GED,GED1959-G04,교양
목,15:00,16:15,배분이수(15),기초스페인어,최미경,,GED,GED1959-G04,교양
월,15:00,16:15,배분이수(15),기초일본어도가사키 ,유이치,,GED,GED1958-G00,교양
수,15:00,16:15,배분이수(15),기초일본어도가사키 ,유이치,,GED,GED1958-G00,교양
월,15:00,16:15,배분이수(15),기초중국어,배우정,,GED,GED1957-G00,교양
수,15:00,16:15,배분이수(15),기초중국어,배우정,,GED,GED1957-G00,교양
화,16:30,17:45,배분이수(15),기초중국어,이영월,,GED,GED1957-G01,교양
목,16:30,17:45,배분이수(15),기초중국어,이영월,,GED,GED1957-G01,교양
월,13:30,14:45,배분이수(15),기초중국어,이영월,,GED,GED1957-G02,교양
수,13:30,14:45,배분이수(15),기초중국어,이영월,,GED,GED1957-G02,교양
월,12:00,13:15,배분이수(15),기초프랑스어,김기국,,GED,GED1961-G00,교양
수,12:00,13:15,배분이수(15),기초프랑스어,김기국,,GED,GED1961-G00,교양
월,10:30,11:45,배분이수(15),기초프랑스어,유광주,,GED,GED1961-G01,교양
수,10:30,11:45,배분이수(15),기초프랑스어,유광주,,GED,GED1961-G01,교양
금,12:00,14:45,배분이수(15),라틴아메리카문학과예술,황수현,,GED,GED1862-G00,교양
월,13:30,14:45,배분이수(15),마녀사냥:그광기의역사,김영진,,GED,GED1965-G00,교양
수,13:30,14:45,배분이수(15),마녀사냥:그광기의역사,김영진,,GED,GED1965-G00,교양
화,12:00,13:15,배분이수(15),수사학과영작문,Hue Joshua Lee,,GED,GED1865-G00,교양
목,12:00,13:15,배분이수(15),수사학과영작문,Hue Joshua Lee,,GED,GED1865-G00,교양
금,15:00,17:45,배분이수(15),시민생활과법,이환경,,GED,GED1663-G00,교양
월,10:30,11:45,배분이수(15),언어의신비를찾아서,이한규,,GED,GED1993-G00,교양
수,10:30,11:45,배분이수(15),언어의신비를찾아서,이한규,,GED,GED1993-G00,교양
금,12:00,14:45,배분이수(15),여성학개론,정재원,,GED,GED1459-G00,교양
월,16:30,17:45,배분이수(15),영화로읽는도시인문학:환동해도시와문화지리,신진숙,,GED,GED1665-G00,교양
수,16:30,17:45,배분이수(15),영화로읽는도시인문학:환동해도시와문화지리,신진숙,,GED,GED1665-G00,교양
월,16:30,17:45,배분이수(15),유럽문화와도시문명,이병수,,GED,GED1666-G00,교양
수,16:30,17:45,배분이수(15),유럽문화와도시문명,이병수,,GED,GED1666-G00,교양
월,10:30,11:45,배분이수(15),초급일본어,Teshima Takahiro,,GED,GED1908-G00,교양
수,10:30,11:45,배분이수(15),초급일본어,Teshima Takahiro,,GED,GED1908-G00,교양
화,15:00,16:15,배분이수(15),초급중국어,김희성,,GED,GED1909-G00,교양
목,15:00,16:15,배분이수(15),초급중국어,김희성,,GED,GED1909-G00,교양
월,10:30,11:45,배분이수(15),하이쿠의세계,김활란,,GED,GED1873-G00,교양
수,10:30,11:45,배분이수(15),하이쿠의세계,김활란,,GED,GED1873-G00,교양
화,10:30,11:45,배분이수(15),한자의이해,노상균,,GED,GED1876-G00,교양
목,10:30,11:45,배분이수(15),한자의이해,노상균,,GED,GED1876-G00,교양
월,15:00,16:15,배분이수(15),고급 미분적분학,최진혁,,GED,GED1541-G00,교양
수,15:00,16:15,배분이수(15),고급 미분적분학,최진혁,,GED,GED1541-G00,교양
화,13:30,14:45,배분이수(15),고양이의물리학:자연계의숨은법칙,손종역,,GED,GED1202-G00,교양
목,13:30,14:45,배분이수(15),고양이의물리학:자연계의숨은법칙,손종역,,GED,GED1202-G00,교양
월,10:30,11:45,배분이수(15),고양이의물리학:자연계의숨은법,칙김성,,GED,GED1202-G01,교양
수,10:30,11:45,배분이수(15),고양이의물리학:자연계의숨은법,칙김성,,GED,GED1202-G01,교양
화,12:00,13:15,배분이수(15),공학과경영,김명섭,,GED,GED1408-G00,교양
목,12:00,13:15,배분이수(15),공학과경영,김명섭,,GED,GED1408-G00,교양
화,13:30,14:45,배분이수(15),공학과경영,김명섭,,GED,GED1408-G01,교양
목,13:30,14:45,배분이수(15),공학과경영,김명섭,,GED,GED1408-G01,교양
화,15:00,16:15,배분이수(15),공학과윤리,예철해,,GED,GED1504-G00,교양
목,15:00,16:15,배분이수(15),공학과윤리,예철해,,GED,GED1504-G00,교양
월,09:00,10:15,배분이수(15),공학기초수학,배재형,,GED,GED1539-G00,교양
수,09:00,10:15,배분이수(15),공학기초수학,배재형,,GED,GED1539-G00,교양
월,13:30,14:45,배분이수(15),기초 미분적분학,최진혁,,GED,GED1540-G00,교양
수,13:30,14:45,배분이수(15),기초 미분적분학,최진혁,,GED,GED1540-G00,교양
월,15:00,16:15,배분이수(15),동양사상과과학기술,전흥신,,GED,GED1206-G00,교양
수,15:00,16:15,배분이수(15),동양사상과과학기술,전흥신,,GED,GED1206-G00,교양
화,16:30,17:45,배분이수(15),생명과학의미래,정인식,,GED,GED1108-G00,교양
목,16:30,17:45,배분이수(15),생명과학의미래,정인식,,GED,GED1108-G00,교양
화,10:30,11:45,배분이수(15),생명의언어,홍정우,,GED,GED1544-G00,교양
목,10:30,11:45,배분이수(15),생명의언어,홍정우,,GED,GED1544-G00,교양
화,09:00,10:15,배분이수(15),원자의춤,이영식,,GED,GED1215-G00,교양
목,09:00,10:15,배분이수(15),원자의춤,이영식,,GED,GED1215-G00,교양
월,13:30,14:45,배분이수(15),인간과생활속의로봇,이승관,,GED,GED1217-G00,교양
수,13:30,14:45,배분이수(15),인간과생활속의로봇,이승관,,GED,GED1217-G00,교양
월,15:00,16:15,배분이수(15),인간과생활속의로봇,이승관,,GED,GED1217-G01,교양
수,15:00,16:15,배분이수(15),인간과생활속의로봇,이승관,,GED,GED1217-G01,교양
화,13:30,14:45,배분이수(15),인공지능과예술,정태충,,GED,GED1542-G00,교양
목,13:30,14:45,배분이수(15),인공지능과예술,정태충,,GED,GED1542-G00,교양
화,15:00,16:15,배분이수(15),코딩하는아티스트,서덕영,,GED,GED1991-G00,교양
목,15:00,16:15,배분이수(15),코딩하는아티스트,서덕영,,GED,GED1991-G00,교양
화,15:00,16:15,배분이수(15),특허와지적재산권,공경식,,GED,GED1223-G00,교양
목,15:00,16:15,배분이수(15),특허와지적재산권,공경식,,GED,GED1223-G00,교양
금,12:00,14:45,배분이수(15),특허와지적재산권,윤권순,,GED,GED1223-G01,교양
화,10:30,11:45,배분이수(15),프로그래밍입문,이승관,,GED,GED1537-G00,교양
목,10:30,11:45,배분이수(15),프로그래밍입문,이승관,,GED,GED1537-G00,교양
수,18:00,20:25,배분이수(15),On Justice,홍기준,,GED,GED1501-G00,교양
월,13:30,14:45,배분이수(15),관계를읽는시간,"김연숙, 배재형, 진은진",,GED,GED1962-G00,교양
수,13:30,14:45,배분이수(15),관계를읽는시간,"김연숙, 배재형, 진은진",,GED,GED1962-G00,교양
화,15:00,16:15,배분이수(15),기술혁신과전략의융합,김명섭,,GED,GED1466-G00,교양
목,15:00,16:15,배분이수(15),기술혁신과전략의융합,김명섭,,GED,GED1466-G00,교양
화,13:30,14:45,배분이수(15),동아시아문명론,오일환,,GED,GED1508-G00,교양
목,13:30,14:45,배분이수(15),동아시아문명론,오일환,,GED,GED1508-G00,교양
화,10:30,11:45,배분이수(15),동아시아문명론,오일환,,GED,GED1508-G01,교양
목,10:30,11:45,배분이수(15),동아시아문명론,오일환,,GED,GED1508-G01,교양
월,15:00,16:15,배분이수(15),동아시아의서양문명수용론,이준태,,GED,GED1509-G00,교양
수,15:00,16:15,배분이수(15),동아시아의서양문명수용론,이준태,,GED,GED1509-G00,교양
월,13:30,14:45,배분이수(15),두얼굴의인류사:전쟁과평화,유재명,,GED,GED1511-G00,교양
수,13:30,14:45,배분이수(15),두얼굴의인류사:전쟁과평화,유재명,,GED,GED1511-G00,교양
화,15:00,16:15,배분이수(15),문명감염그리고진화,김영진,,GED,GED1987-G00,교양
목,15:00,16:15,배분이수(15),문명감염그리고진화,김영진,,GED,GED1987-G00,교양
화,10:30,11:45,배분이수(15),문학과돈,유재명,,GED,GED1467-G00,교양
목,10:30,11:45,배분이수(15),문학과돈,유재명,,GED,GED1467-G00,교양
화,13:30,14:45,배분이수(15),법 질서 국가,Brian Daniel Arundel,,GED,GED1419-G00,교양
목,13:30,14:45,배분이수(15),법 질서 국가,Brian Daniel Arundel,,GED,GED1419-G00,교양
금,12:00,14:45,배분이수(15),법 질서 국가,이환경,,GED,GED1419-G01,교양
금,12:00,14:45,배분이수(15),스토리와젠더,조현준,,GED,GED1465-G00,교양
월,12:00,13:15,배분이수(15),십자가와초승달:기독교와이슬람,신은희,,GED,GED1517-G00,교양
수,12:00,13:15,배분이수(15),십자가와초승달:기독교와이슬람,신은희,,GED,GED1517-G00,교양
월,13:30,14:45,배분이수(15),예술을통한공동체만들기,김동언,,GED,GED1432-G00,교양
수,13:30,14:45,배분이수(15),예술을통한공동체만들기,김동언,,GED,GED1432-G00,교양
월,10:30,11:45,배분이수(15),정치학적사유의원리,임형진,,GED,GED1435-G00,교양
수,10:30,11:45,배분이수(15),정치학적사유의원리,임형진,,GED,GED1435-G00,교양
월,09:00,10:15,배분이수(15),평화와갈등,주재우,,GED,GED1528-G00,교양
수,09:00,10:15,배분이수(15),평화와갈등,주재우,,GED,GED1528-G00,교양
화,15:00,16:15,배분이수(15),한국사회의정치적이슈들,김민전,,GED,GED1437-G00,교양
목,15:00,16:15,배분이수(15),한국사회의정치적이슈들,김민전,,GED,GED1437-G00,교양
금,15:00,17:45,배분이수(15),행복이란무엇인가,박대진,,GED,GED1440-G00,교양
월,15:00,16:15,배분이수(15),가면의축제:동서양연희의문명사,김동언,,GED,GED1301-G00,교양
수,15:00,16:15,배분이수(15),가면의축제:동서양연희의문명사,김동언,,GED,GED1301-G00,교양
화,12:00,13:15,배분이수(15),고전과여성,유재명,,GED,GED1353-G00,교양
목,12:00,13:15,배분이수(15),고전과여성,유재명,,GED,GED1353-G00,교양
금,12:00,14:45,배분이수(15),공감의인류학:감정이입과의인화,곽봉재,,GED,GED1305-G00,교양
수,16:30,17:45,배분이수(15),과학예술문화의만남,"최정우, 윤민희",,GED,GED1306-G00,교양
월,16:30,17:45,배분이수(15),과학예술문화의만남,"최정우, 윤민희",,GED,GED1306-G00,교양
월,12:00,13:15,배분이수(15),다이나믹한국근현대사,허동현,,GED,GED1631-G00,교양
수,12:00,13:15,배분이수(15),다이나믹한국근현대사,허동현,,GED,GED1631-G00,교양
금,12:00,14:45,배분이수(15),명작에취하다:예술 감상법,김부용,,GED,GED1358-G00,교양
화,15:00,16:15,배분이수(15),문화유산과역사지리,오일환,,GED,GED1609-G00,교양
목,15:00,16:15,배분이수(15),문화유산과역사지리,오일환,,GED,GED1609-G00,교양
금,09:00,11:45,배분이수(15),문화유산과역사지리,오일환,,GED,GED1609-G01,교양
월,10:30,11:45,배분이수(15),미디어아트와문화,백수희,,GED,GED1311-G00,교양
수,10:30,11:45,배분이수(15),미디어아트와문화,백수희,,GED,GED1311-G00,교양
월,13:30,14:45,배분이수(15),불교와정신분석학,신은희,,GED,GED1337-G00,교양
수,13:30,14:45,배분이수(15),불교와정신분석학,신은희,,GED,GED1337-G00,교양
화,10:30,11:45,배분이수(15),삼국지인문학,민관동,,GED,GED1650-G00,교양
목,10:30,11:45,배분이수(15),삼국지인문학,민관동,,GED,GED1650-G00,교양
수,15:00,17:45,배분이수(15),여행을통한인간의삶의가치증진,윤병국,,GED,GED1657-G00,교양
화,10:30,11:45,배분이수(15),영토의경계와흔적:이민 이주 이동,Brown Hyon Chol,,GED,GED1621-G00,교양
목,10:30,11:45,배분이수(15),영토의경계와흔적:이민 이주 이동,Brown Hyon Chol,,GED,GED1621-G00,교양
화,18:00,20:25,배분이수(15),영화로보는스포츠문화,박경혜,,GED,GED1656-G00,교양
월,12:00,13:15,배분이수(15),영화와문학,김활란,,GED,GED1349-G00,교양
수,12:00,13:15,배분이수(15),영화와문학,김활란,,GED,GED1349-G00,교양
월,13:30,14:45,배분이수(15),음식과문화:글로벌&로컬트렌드와이슈,Cynthia SohYoung Yoo,,GED,GED1363-G00,교양
수,13:30,14:45,배분이수(15),음식과문화:글로벌&로컬트렌드와이슈,Cynthia SohYoung Yoo,,GED,GED1363-G00,교양
토,13:00,15:45,배분이수(15),인문학과문화콘텐츠,김기국,,GED,GED1325-G00,교양
수,10:30,13:15,배분이수(15),일상의공연학,이영란,,GED,GED1660-G00,교양
금,12:00,14:45,배분이수(15),작곡의밑그림:화성학,전은진,,GED,GED1357-G00,교양
월,10:30,11:45,배분이수(15),짝짓기의진화심리학,전중환,,GED,GED1362-G00,교양
수,10:30,11:45,배분이수(15),짝짓기의진화심리학,전중환,,GED,GED1362-G00,교양
월,13:30,14:45,배분이수(15),한국근현대사의이해,허동현,,GED,GED1626-G00,교양
수,13:30,14:45,배분이수(15),한국근현대사의이해,허동현,,GED,GED1626-G00,교양
화,15:00,16:15,배분이수(15),황하와장강:중국역사의발자취,이준태,,GED,GED1628-G00,교양
목,15:00,16:15,배분이수(15),황하와장강:중국역사의발자취,이준태,,GED,GED1628-G00,교양
월,10:30,11:45,배분이수(15),빅데이터와스포츠산업,한진욱,,GED,GED1721-G00,교양
수,10:30,11:45,배분이수(15),빅데이터와스포츠산업,한진욱,,GED,GED1721-G00,교양
화,10:30,11:45,배분이수(15),예측하는미래:통계와확률,배재형,,GED,GED1710-G00,교양
목,10:30,11:45,배분이수(15),예측하는미래:통계와확률,배재형,,GED,GED1710-G00,교양
화,13:30,14:45,배분이수(15),큰맥락에서사고하기:시스템다이나믹스,박명진,,GED,GED1248-G00,교양
목,13:30,14:45,배분이수(15),큰맥락에서사고하기:시스템다이나믹스,박명진,,GED,GED1248-G00,교양
화,13:30,14:45,배분이수(15),프로그래밍을통한논리적사유연습,이승관,,GED,GED1717-G00,교양
목,13:30,14:45,배분이수(15),프로그래밍을통한논리적사유연습,이승관,,GED,GED1717-G00,교양
화,16:30,17:45,배분이수(15),프로그래밍을통한논리적사유연습,이호진,,GED,GED1717-G01,교양
목,16:30,17:45,배분이수(15),프로그래밍을통한논리적사유연습,이호진,,GED,GED1717-G01,교양
화,10:30,11:45,배분이수(15),프로그래밍을통한논리적사유연습,채옥삼,,GED,GED1717-G02,교양
목,10:30,11:45,배분이수(15),프로그래밍을통한논리적사유연습,채옥삼,,GED,GED1717-G02,교양
토,09:00,11:45,배분이수(15),프로그래밍을통한논리적사유연습,이승관,,GED,GED1717-G03,교양
화,16:30,17:45,배분이수(15),동의보감을통한몸과마음의이,해강희,,GED,GED1136-G00,교양
목,16:30,17:45,배분이수(15),동의보감을통한몸과마음의이,해강희,,GED,GED1136-G00,교양
금,12:00,14:45,배분이수(15),마음의탄생:뇌 의식 마음,맹성호,,GED,GED1103-G00,교양
